userid;bookid;score
274634;0380813815;7
245827;0553560441;0
246329;1558744142;0
242639;0517559501;8
244277;1854250019;0
260099;0446679364;4
259378;0786218363;0
242646;0843950269;0
249894;082176182X;6
267635;0684173093;9
254465;0373700180;0
271516;3404130081;9
248613;0380896362;5
250405;0425177009;0
264082;0061099252;0
240318;068140969X;10
247792;0385486804;7
257204;067172200X;0
261291;074340050X;8
263163;0679853065;0
249210;0765347539;0
262940;0965250059;6
261685;0515131083;8
246671;0440211352;0
250405;0553569910;0
258185;0446353914;0
254022;3895849618;7
272715;0413724905;9
252347;0515122564;5
272516;0803265794;9
250273;0060502258;8
243493;0060959037;8
275970;0394726421;0
272715;092007944X;0
265313;0446525871;0
263877;0671743074;9
266226;0192834320;0
249628;0345370775;0
267409;0874778271;0
242824;1551667363;0
242824;0373705786;0
259260;0312145357;0
249924;043590017X;0
264397;0380773813;0
249862;0060809051;3
266226;0452008743;0
252347;0451410823;6
241204;0786866020;9
242106;055327838X;0
268032;0786889020;0
241666;0375411070;9
266226;0553282794;0
264657;1570717567;10
256927;0061020028;0
265620;0440241073;8
274061;0373054572;0
274308;0373707223;0
276487;0618260242;8
242106;0373197128;0
262399;044020447X;0
270195;044100069X;10
270629;0394717058;0
268932;0590461605;8
251140;0804111278;0
251613;0517707594;0
240543;0870117009;10
255267;0517577631;6
267061;0307614727;0
262399;0812590236;0
251499;0964858401;0
253771;0889830096;0
268191;0451173392;0
259118;0971880107;3
262399;0312901038;0
268110;0152567089;10
242824;0373834659;0
268913;0156027321;9
244349;0935701052;10
251844;0743227441;10
246798;1404335056;0
259264;0140118799;6
243050;0684859289;0
243088;0689848919;8
267249;0030184762;0
268030;0449910709;0
261829;0843941219;6
258938;0060099089;10
241354;0691025487;8
245312;0746001673;0
249574;0345339681;6
247447;0373240228;0
250456;0440218667;0
270326;0822213966;9
247518;0553292722;7
250962;0441117732;9
268030;0152050167;0
245410;0060928336;0
265889;0670241334;0
245827;0452263026;5
240568;0446603090;8
250383;0312301960;0
274061;0373118309;0
275220;0425121259;5
275318;0345369335;10
248280;0425167313;5
252903;0140622179;5
267644;0671014935;8
250936;0373710453;0
245827;0531101274;0
257204;0345422589;8
245410;0345435249;9
248468;0060537639;0
255814;1569245703;6
268833;0553345842;0
252211;0590420356;9
269031;0446607053;7
266226;0813341035;0
253821;0525946586;0
242414;3453161750;6
249894;0762103256;7
251422;0451124383;0
240403;0679400702;9
259629;067141514X;0
257204;0812515560;0
251391;1885171080;6
263460;0373708319;0
264031;0440346703;0
245003;0207191158;0
254777;0060512822;9
265115;038072152X;0
254899;044651652X;0
242824;0439568242;0
258185;0553560549;0
275111;0671721291;7
241548;0440224837;0
241666;0060198125;0
257492;0679429220;9
241198;3492229786;10
251339;1579121470;0
245963;0380751402;0
244070;0802151078;0
258951;0373802021;10
241036;0830813225;10
244171;0375705856;0
246655;0373114249;0
243984;0316969680;7
268932;038072619X;0
243328;0060012781;10
274549;0517543915;0
242824;0590568744;0
243254;0786884622;0
245410;0373166931;0
264321;037322348X;0
257327;0394298667;0
269841;0762103388;10
254822;0375707972;8
271016;0375400214;7
268747;0399145702;7
244627;0061013641;10
257312;1552782980;0
271195;0375401598;0
269566;0345273583;0
259006;0310214378;9
274061;0373118791;0
268639;0590629778;5
260447;0671510053;0
249220;0886774632;8
246156;0811811409;0
267767;0590687301;0
251613;1567310044;0
263107;8445071408;0
251146;0765300133;10
265403;1878424513;9
272640;0843138254;0
251613;1551667886;0
257204;1560763558;0
244139;3596270952;0
249894;0373762968;0
257204;0441735762;0
273110;1882723058;10
266650;0684844818;9
244995;0140274154;0
269890;0446364312;0
248718;1559212004;8
267033;0375502238;9
248718;0836221354;7
242143;0385484518;0
260840;0553213652;0
259930;0613278089;10
254465;0141310995;10
261105;3468431228;0
254064;0671628259;0
256844;0446600261;0
261037;0061056618;5
269701;0937295221;7
242409;2070384853;0
268330;0312022824;0
242824;0373270526;0
266056;0312971125;0
252695;0373190018;0
266226;0811833453;0
253821;0440236673;0
264031;0849916739;9
252806;0312278586;0
250405;0671671421;5
240811;0515106607;0
242824;0590997327;0
258769;0345389980;7
263099;0060977477;7
250153;0380788624;8
251140;0373122632;0
261512;0385505833;7
275276;0451522273;0
245534;0451191706;6
242885;0515076449;0
249628;0312950675;0
243141;0590819097;10
270906;0061091847;0
242646;0451187431;0
275970;0590428543;0
252695;0804108293;0
265115;1400034779;10
269738;0060096195;8
252695;0553247964;0
275175;0374429235;0
259264;0380797631;0
261091;3442150825;9
256407;0395572274;0
250750;0812590961;0
264311;0345441788;7
251754;0446348252;10
255846;0679451145;0
275970;0060516216;0
256402;055358135X;0
243077;0451454537;0
266807;0440503086;0
250184;0553232231;0
242143;0671510053;0
265834;0762400501;0
274061;0373256752;0
247720;0446610674;9
261829;0425124347;8
244662;0425092860;8
270897;089879997X;5
259829;0671674382;0
274005;0684853787;7
273110;0449217280;0
251613;0871231069;0
245963;0380750899;0
252820;0452009308;5
275970;0803279663;0
269157;0961539011;7
272988;045120770X;0
251844;0553577808;0
266309;0971880107;0
257368;0874831261;0
251499;1567311776;0
263325;0553377930;9
274061;0843949260;0
250405;0827603320;0
272001;0385314280;0
274301;0740719890;10
249958;0590422464;0
254467;0394589955;0
249695;1894022661;0
262998;0385264909;0
251480;0671004107;8
242143;0446530239;8
254777;0440240751;5
262998;0312278586;0
274004;0771099711;0
263329;0312422156;0
259625;0345413369;0
251339;157748195X;0
270713;0767906039;0
268833;0140175962;0
250604;0671720767;10
251843;0821222880;10
268030;0156027321;8
276641;0374254303;0
276579;0874061148;0
245295;1853262420;0
254481;0345346491;0
250764;0060927984;0
265168;0553564528;0
265607;0440498058;0
266056;0446610038;7
270234;0316666343;8
274308;0312975856;0
265664;0375421440;7
258938;0679446265;0
242824;0451404467;0
274873;0061020710;0
259901;0671000306;0
240756;0312983417;0
240403;1568843917;8
272708;0449911217;0
242824;0821762982;0
240403;1558530711;10
271448;0060178221;0
269890;0553571850;0
268950;0345310500;0
274979;0688123058;0
274056;0345442997;0
258690;0590691791;0
269644;0060163704;0
242824;0373511671;0
256072;0679446400;0
266226;0446326488;0
276329;8445071769;7
242646;0312926286;0
244277;0140248323;0
248496;0849929911;10
271195;0316899984;0
257252;0061020664;0
262940;0515126098;8
241367;1558743669;0
251050;0375702709;0
254022;0028642635;9
252865;0451411277;9
275970;0140187464;0
273086;0451188454;0
273440;0821749641;0
253590;0425150070;5
244761;0446671487;9
245534;0671722891;0
246513;0743457536;10
248266;0152020683;0
245963;0671647725;0
240219;0670865796;0
251613;0826317979;0
249455;0802781292;7
244781;038075438X;0
266226;0871139022;0
255489;0609605216;0
246437;0061042005;0
275737;0425108589;0
256167;0671007610;0
269566;089083718X;0
259155;2266127896;0
245287;0060952520;0
274308;0373244789;0
263343;0385722206;8
258185;0515134643;9
255218;0671746936;0
250406;034531428X;0
262998;0722535325;0
261685;0345442741;0
261105;0140480161;5
241614;0930436040;0
261973;0821765736;7
243004;0743437594;9
244662;0060503505;0
246156;0440224845;0
271284;0440209803;0
269719;0385265700;0
240219;0380784505;0
266226;0553236822;0
243571;0684809982;8
256072;0743229320;0
260429;0671742752;8
254736;349913943X;7
251422;0060920475;0
247429;0451515560;10
253602;0395977894;0
268292;0380018179;7
263877;1551668246;6
269719;0440222788;0
250578;0451206525;4
269566;0316788228;0
254206;0399139540;9
249128;8440670702;6
249862;0060950617;0
274301;0446605409;0
247664;031052881X;0
261641;8804341971;0
267510;0375758771;0
251467;073581497X;10
265115;0452282195;0
254679;0440977096;9
241198;3458326340;0
273347;0310200059;0
256167;0060094850;0
242083;082567235X;0
266753;0879736720;0
257024;0553286587;0
248718;0553567764;6
256671;0061098795;0
242409;0743424190;5
262399;006109594X;0
269916;0906710626;9
254278;0425183750;7
263325;0887621023;3
255814;0752847279;7
244349;0345314999;0
265487;0312272057;7
242824;0380820854;0
241666;0312265778;0
259040;0679720200;0
253859;840190160X;0
260043;0525943854;0
254377;0449006417;5
247752;074320607X;0
244915;0061097632;0
268786;0385486804;7
272715;1854593587;0
269752;0380791412;7
254465;0373834934;0
270326;0394541553;10
263325;0553375407;0
259813;0373250177;0
243077;0446400947;0
251394;0373264178;0
251642;0345368932;0
251422;044900127X;3
276680;0375412530;7
259629;0446602345;0
242824;0373028652;0
260183;0671003941;9
247897;0768420490;0
263877;0671887947;8
251016;0808403370;8
245410;0553237403;7
255546;0449230694;0
257204;0441000290;0
249821;0671709712;0
269556;0446310786;0
257588;0679723277;0
269688;1580050697;6
256167;0373034849;0
259930;0345414462;0
245559;0312291639;0
260944;0670867756;0
273971;0471133337;8
246513;0800756940;8
266056;0762701307;0
242106;0449901904;0
269719;1572972475;0
264525;0446527785;8
263460;0440236851;10
242214;0374967105;0
245963;0399116656;0
257810;0425150143;5
257204;038081658X;0
244677;0671891685;0
254899;0394512316;8
250764;0553575953;0
246317;014029628X;9
263163;0316112348;0
245827;086625370X;0
240789;0819147583;0
263325;044651652X;0
251613;0809463288;0
259816;044023512X;9
251613;0865714088;0
254201;0440213525;0
264329;0671698869;9
264903;3458336311;0
248718;0811827178;9
259057;849597181X;0
244685;0553583905;9
271460;0061009059;8
256732;0440224551;0
265115;0515110396;0
249894;0806511915;5
250925;0140185216;5
263393;039592720X;0
264321;0373254733;2
264321;0553282832;0
270713;0812509250;10
264464;0688148956;2
251947;0312421273;6
264082;0373030967;5
242248;0373872291;0
268330;0385336837;0
260183;0380719223;7
258534;0425183394;0
258152;0441662382;0
268110;0874836050;0
250709;0425165701;5
241597;0440236819;0
242523;0451526015;0
251143;0553211374;0
259625;0786808551;0
244189;0679734155;9
265115;0312971125;10
266857;0345410017;7
251843;080411188X;0
249695;0770422098;0
256407;0446604232;0
253821;0679442405;0
272482;1558680713;8
275970;0375401628;0
268110;0743203313;0
274061;0805037934;0
275481;0765341174;0
266854;0807576743;0
254424;0679732411;10
275970;067975833X;0
263877;0451180410;0
248479;0761121323;9
248718;0765342987;9
242309;0743213807;6
270713;0671702378;0
266866;0552141275;0
266522;0195086252;0
275909;9500700921;10
275970;0785261397;0
246153;059046163X;0
262375;0590454471;2
270109;0879231912;0
276184;8481982075;0
274301;0764551450;5
264321;0345349350;6
243077;1583454438;0
248063;0316284955;9
241749;0553256092;0
259625;0425180298;0
259260;0061096253;0
247623;0440236673;0
242824;0440120918;0
265115;0842329161;0
265128;0316925284;0
247916;0312265859;8
269738;082175145X;8
265834;8423330362;0
241198;348021844X;0
275970;0938410652;0
245963;0553231693;0
262664;0891072861;1
268622;0060930535;0
265115;0312990014;0
251097;0140057072;0
274061;037311589X;0
258334;0061044431;0
263842;0345320239;7
240219;0743448189;9
257714;0553229796;0
261931;0006547834;0
272225;0765340143;0
264082;0373707894;5
261037;0747232679;0
268300;0515133876;10
258383;1551668068;0
252827;0671037382;0
258938;155874424X;0
274988;009183130X;0
270605;0449212602;0
251506;0441172695;0
258884;0785796045;0
269566;0440478448;0
274061;037376183X;0
261158;0441569595;9
274308;0156004763;0
268622;0380811960;0
266226;0316313076;0
252662;0849977312;8
266865;0425167313;0
242824;0866119620;0
265889;0152164561;0
248079;0395883237;9
249146;0020209851;0
269728;0152017976;0
256874;0590353403;0
265595;044175418X;0
243768;3312001145;0
249223;0756400414;0
258534;0743255224;0
251467;0394900200;8
271602;0812568788;6
258938;1400051452;0
246617;037582233X;0
256407;0060124288;0
250461;0345435109;5
265115;0590852930;0
266865;0140291830;0
267510;0446676098;10
254036;0440900794;8
251739;0812500105;5
271284;0553277928;0
246478;0743435338;8
243236;0684872730;0
251394;0813511097;7
266331;0399124829;10
246333;0451409809;9
248280;042515601X;5
242824;0821773925;0
252654;0883639297;7
244171;0553213695;0
243942;0805055800;7
266494;0486270572;8
269566;0345329007;0
242824;0440211727;0
242299;1885171080;0
243236;0380725835;0
275276;0762707119;0
274308;0312922566;0
247447;0425152898;0
247055;0793800722;0
249958;0553280104;0
253871;0451161351;7
251339;0439176824;10
257204;0671882678;7
265014;0590411365;0
257028;0449149986;0
259380;0373763395;0
258378;0062512668;5
242465;0878578730;10
256402;0671745530;0
269599;0671617028;0
265462;0195168267;4
258152;0812566629;0
254465;0061093890;0
257204;156076340X;10
255979;3257220502;0
247752;0553572210;0
264321;0345423135;0
270256;0345360885;0
245645;1558744290;0
270256;0440940001;0
241367;0312195516;10
270713;0671501070;0
274808;0380714752;8
259114;0425133540;0
273113;0553294903;5
255582;0380730847;7
264657;0812966880;4
259006;014034893X;8
249894;0345296699;0
242006;0440206278;0
242781;067179938X;9
268022;1567183964;0
276231;0553582526;7
250510;0312014406;0
248221;0312311354;0
259581;1887424520;5
256167;0425173739;0
245827;0877547572;0
246655;0515101222;0
241980;0671023489;10
276017;0375421947;5
261052;8445071416;10
257495;1853260061;0
245362;0312278586;6
261148;0394923243;8
264321;0373254431;0
269439;1575666006;0
265889;0960638881;0
266865;0684843137;0
245150;0375758232;7
263733;3596137217;10
262399;0345430840;0
266226;0786869445;0
270906;0440206154;0
245568;0525938028;0
260419;0380977273;8
275615;0140278753;0
251442;0688078028;0
271538;1573226521;0
265083;0440416965;0
270713;0231129505;0
254543;0373225814;0
273979;0671873199;0
253769;0395174449;0
264862;0425098532;9
259006;0060179147;0
260183;0786851481;9
245371;0300030487;0
245963;0553216848;0
242269;0380012863;7
244662;0380726815;0
247423;0316089699;0
246311;0688079474;9
274308;0345317467;0
275305;0553251481;0
256971;0446671401;9
271195;0020198906;0
263238;0688039170;0
240568;0739420062;0
246655;0373223870;0
251140;0671793985;0
242824;0373709862;0
250223;0440241537;6
251843;0962125733;10
245188;0451523105;0
253749;0446519804;0
274308;037310538X;0
259380;0671014919;0
266226;0385299850;0
275175;155874262X;10
260183;0446608270;0
259378;0515131229;0
252211;0380820765;0
265115;0812577817;0
257067;0688147259;6
263645;0373707355;0
250398;0743453972;6
250645;1876327219;10
265435;0618108149;0
266226;1931686335;10
254465;0373790120;10
264152;0451521285;0
265115;0590462946;0
247855;0312990456;0
242106;0679412956;10
264863;0804104263;10
258690;0425146707;0
247958;037325556X;0
246678;0140707018;0
253871;1551668696;9
245963;0449224090;0
252865;044020562X;0
254053;0345452704;0
250413;0441122892;8
261775;0679723161;10
242299;0449212408;0
257028;0449909549;0
265595;0140110070;0
254899;0961454733;0
256407;0684848783;9
270231;8408019023;7
265075;0140115773;7
271038;0425166422;0
252007;0679446486;0
254206;0446341819;10
242465;0937750018;10
259626;0688177867;5
263159;0195016459;0
249838;3404134117;5
261208;0345321405;0
245827;0590466194;0
261221;3789142271;0
267249;0517703394;0
246512;0345307674;0
256167;0373441967;0
248718;0802757707;9
272320;0689836023;0
245645;0397306938;0
271711;038549081X;10
271705;0192834371;0
271284;0440222788;0
273113;0671870998;5
256592;0312280270;0
269566;0898861071;7
262789;9722110217;8
262151;1568844549;0
258084;1572242701;0
245963;067945747X;0
268657;0140298479;9
265115;0830819169;0
274662;0192771043;0
268030;0061001058;0
258642;8817106259;0
260771;156718331X;0
245963;0553295004;0
265276;0345387023;0
270352;0786868651;6
275167;2266100165;0
244572;1883697867;0
266522;0486277828;0
253821;0553294075;0
251843;0440235596;10
249894;0451205448;7
271245;0425163385;0
240745;0449907481;8
265626;0451153561;0
251422;0517118408;0
270089;034531266X;7
245963;1887178171;0
266866;0375703861;0
265115;0060517212;0
269566;0515128546;0
264317;0609603620;0
252257;0373387040;0
243360;0140178260;6
248718;0553142003;8
266056;0767905199;7
251613;0451127897;5
258152;1551521113;0
242824;0445202319;0
241086;1400047838;9
272120;0345380371;0
240541;0375401466;0
267372;8423334686;6
275970;0802141293;0
269799;038000142X;10
271425;0671015141;9
272052;0800751213;0
250184;055308013X;8
265083;0670030511;0
258534;0393052990;0
240737;8817131628;8
273071;0345361792;0
264073;0684833778;0
261175;0345348036;7
244375;0877851840;8
267538;0451204530;0
270780;0743411269;0
245963;0671693638;0
253949;0446677450;9
254064;0811801802;10
266056;0060505885;0
271197;0312421273;10
268110;0767905318;9
258087;0771087543;0
247752;0380726262;0
242299;0060928336;8
243077;0061057460;0
264317;1573228737;0
274050;0441003257;6
247590;0312981767;8
248615;0380765640;9
249111;0670851876;8
247958;0553444972;0
266865;0312267371;0
273993;059045899X;0
269719;0440224829;8
243173;0670880728;0
246782;3442442508;8
269566;0898861586;6
273979;0425107469;0
268833;1860493459;0
241614;0807079316;0
269157;0314809066;8
247129;0312195516;0
249628;0385508042;9
256247;0385335482;9
264828;2264027894;0
254465;0451408888;1
273252;051511779X;3
274308;059046518X;0
253226;0446609943;7
244763;8478807934;0
245645;0373025963;0
250709;0679887512;5
270838;0060562366;0
248531;0375727345;5
240677;0385319207;8
275350;2211021662;0
240794;0812551583;10
275970;0375407251;0
259471;034911319X;7
263393;0140182764;0
